full_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,seats,mileage,body_type,city,registered_year_Imputation,km_group,max_power_clean_bhp,mileage_number,mileage_unit,boxcox_resale_price
2020 Honda City VX CVT,13119.05,2020.0,1498.0,Comprehensive,Automatic,38000.0,First Owner,Petrol,5.0,18.3 kmpl,Sedan,Mumbai,2020.0,20k-60k,119.0,18.3,kmpl,3.457423429305991
2016 Honda Jazz 1.2 V i VTEC,5447.74,2016.0,1199.0,Comprehensive,Manual,33000.0,First Owner,Petrol,5.0,18.7 kmpl,Hatchback,Mumbai,2016.0,20k-60k,88.0,18.7,kmpl,3.3779439661273902
2013 Skoda Rapid 1.6 MPI Ambition Plus Alloy,3457.65,2013.0,1598.0,Comprehensive,Manual,65000.0,Third Owner,Petrol,5.0,15 kmpl,Sedan,Mumbai,2013.0,60k-100k,103.0,15.0,kmpl,3.328934838619703
2018 Skoda Rapid 1.0 TSI Style AT,7782.49,2018.0,999.0,Comprehensive,Automatic,83000.0,First Owner,Petrol,5.0,16.24 kmpl,Sedan,Mumbai,2018.0,60k-100k,108.0,16.240000000000002,kmpl,3.4124539254294466
2021 Maruti Ertiga VXI AT,12896.69,2021.0,1462.0,Comprehensive,Automatic,23000.0,First Owner,Petrol,7.0,17.99 kmpl,MUV,Mumbai,2021.0,20k-60k,103.0,17.99,kmpl,3.456048038217647
2019 Volvo S90 D4 Momentum,31685.84,2019.0,1969.0,Comprehensive,Automatic,38000.0,First Owner,Diesel,5.0,18 kmpl,Sedan,Mumbai,2019.0,20k-60k,187.0,18.0,kmpl,3.5205203265693656
2019 Honda Civic VX,15009.08,2019.0,1799.0,Comprehensive,Automatic,32000.0,First Owner,Petrol,5.0,16.5 kmpl,Sedan,Mumbai,2019.0,20k-60k,139.0,16.5,kmpl,3.4680364431613575
2012 Maruti Swift Dzire VXI,3891.24,2012.0,1197.0,Third Party,Manual,48866.0,First Owner,Petrol,5.0,20.85 kmpl,Sedan,Mumbai,2012.0,20k-60k,83.0,20.85,kmpl,3.342246062789089
2020 Hyundai Venue S BSIV,9450.16,2020.0,1197.0,Third Party,Manual,19920.0,First Owner,Petrol,5.0,17.52 kmpl,SUV,Mumbai,2020.0,0-20k,81.0,17.52,kmpl,3.42990762463412
2020 Kia Seltos GTX DCT,16954.71,2020.0,1353.0,Comprehensive,Automatic,33000.0,First Owner,Petrol,5.0,16.2 kmpl,SUV,Mumbai,2020.0,20k-60k,138.0,16.2,kmpl,3.4773255857876575
2020 Tata Harrier XZA Plus AT BSVI,23069.52,2020.0,1956.0,Comprehensive,Automatic,15700.0,First Owner,Diesel,5.0,14.6 kmpl,SUV,Mumbai,2020.0,0-20k,167.0,14.6,kmpl,3.4994964197566474
2020 Hyundai Creta 1.4 E Plus CRDi,12174.03,2020.0,1396.0,Comprehensive,Manual,44515.0,First Owner,Diesel,5.0,22.1 kmpl,SUV,Mumbai,2020.0,20k-60k,88.0,22.1,kmpl,3.451362008346543
2013 Honda Amaze VX i-Vtech,3668.89,2013.0,1198.0,Comprehensive,Manual,52075.0,First Owner,Petrol,5.0,18 kmpl,Sedan,Mumbai,2013.0,20k-60k,86.0,18.0,kmpl,3.3356687263162828
2022 Kia Carens Luxury Plus Turbo DCT 6 STR 2022-2023,21068.31,2022.0,1353.0,Third Party,Automatic,15500.0,First Owner,Petrol,6.0,16.5 kmpl,MUV,Mumbai,2022.0,0-20k,138.0,16.5,kmpl,3.493151454640183
2016 Mahindra KUV 100 mFALCON G80 K2,4169.19,2016.0,1198.0,Third Party,Manual,39198.0,First Owner,Petrol,6.0,18.15 kmpl,SUV,Mumbai,2016.0,20k-60k,82.0,18.15,kmpl,3.3498286097594283
2020 Toyota Fortuner 2.8 4WD AT,31685.84,2020.0,2360.0,Third Party,Automatic,54000.0,First Owner,Diesel,7.0,15.04 kmpl,SUV,Mumbai,2020.0,20k-60k,174.0,15.04,kmpl,3.5205203265693656
2021 Kia Sonet HTX Turbo iMT BSVI,11951.68,2021.0,998.0,Third Party,Manual,23000.0,First Owner,Petrol,5.0,18.2 kmpl,SUV,Mumbai,2021.0,20k-60k,118.0,18.2,kmpl,3.4498488693524885
2018 BMW X1 sDrive 20d xLine,31685.84,2018.0,1995.0,Comprehensive,Automatic,36000.0,First Owner,Diesel,5.0,20.68 kmpl,SUV,Mumbai,2018.0,20k-60k,187.0,20.68,kmpl,3.5205203265693656
2017 Jeep Compass 2.0 Longitude BSIV,12785.52,2017.0,1956.0,Third Party,Manual,28300.0,First Owner,Diesel,5.0,17.1 kmpl,SUV,Mumbai,2017.0,20k-60k,170.0,17.1,kmpl,3.455349097488398
2014 Hyundai EON Magna Plus,2612.69,2014.0,998.0,Third Party,Manual,26000.0,Second Owner,Petrol,5.0,21.1 kmpl,Hatchback,Mumbai,2014.0,20k-60k,58.0,21.1,kmpl,3.295638187334048
2017 Datsun RediGO T Option,2612.69,2017.0,998.0,Third Party,Manual,53000.0,First Owner,Petrol,5.0,22.7 kmpl,Hatchback,Mumbai,2017.0,20k-60k,58.0,22.7,kmpl,3.295638187334048
2016 Honda City i VTEC CVT SV,6837.47,2016.0,1497.0,Comprehensive,Automatic,53100.0,First Owner,Petrol,5.0,18 kmpl,Sedan,Mumbai,2016.0,20k-60k,117.0,18.0,kmpl,3.400305067087012
2021 Maruti Celerio ZXI AMT,7004.24,2021.0,998.0,Comprehensive,Automatic,11000.0,First Owner,Petrol,5.0,21.63 kmpl,Hatchback,Mumbai,2021.0,0-20k,67.0,21.63,kmpl,3.4025983058328184
2009 BMW 5 Series 525i,6392.76,2009.0,2360.0,Third Party,Automatic,88879.0,Third Owner,Petrol,5.0,10.8 kmpl,Sedan,Mumbai,2009.0,60k-100k,187.0,13.0,kmpl,3.3938268572128387
2018 Tata Tiago 1.2 Revotron XZA,6059.22,2018.0,1199.0,Comprehensive,Automatic,61100.0,First Owner,Petrol,5.0,23.84 kmpl,Hatchback,Mumbai,2018.0,60k-100k,83.0,23.84,kmpl,3.3885815223179967
2015 Audi A6 35 TDI Premium,24403.66,2015.0,1968.0,Comprehensive,Automatic,61000.0,Second Owner,Diesel,5.0,17.68 kmpl,Sedan,Mumbai,2015.0,60k-100k,174.0,17.68,kmpl,3.503351393434902
2011 Chevrolet Beat LS,2167.98,2011.0,1199.0,Third Party,Manual,14145.0,Second Owner,Petrol,5.0,18.6 kmpl,Hatchback,Mumbai,2011.0,0-20k,79.0,18.6,kmpl,3.2720495782982733
2022 Jeep Meridian Limited Opt AT BSVI,31685.84,2022.0,1956.0,Third Party,Automatic,15000.0,First Owner,Diesel,7.0,15.7 kmpl,SUV,Mumbai,2022.0,0-20k,167.0,15.7,kmpl,3.5205203265693656
2015 Ford Ecosport 1.5 Ti VCT AT Titanium,6670.7,2015.0,1499.0,Comprehensive,Automatic,51317.0,First Owner,Petrol,5.0,16.5 kmpl,SUV,Mumbai,2015.0,20k-60k,110.0,16.5,kmpl,3.397939899268065
2017 Mercedes-Benz E-Class E 350d,31685.84,2017.0,2360.0,Comprehensive,Automatic,38900.0,Second Owner,Diesel,5.0,17 kmpl,Sedan,Mumbai,2017.0,20k-60k,187.0,17.0,kmpl,3.5205203265693656
2015 Maruti Ciaz ZXi Plus,6948.65,2015.0,1373.0,Comprehensive,Manual,42830.0,First Owner,Petrol,5.0,20.73 kmpl,Sedan,Mumbai,2015.0,20k-60k,91.0,20.73,kmpl,3.401841642838838
2022 Jeep Compass Model S 4X4 Diesel AT BSVI,31685.84,2022.0,1956.0,Comprehensive,Automatic,11000.0,First Owner,Diesel,5.0,14.9 kmpl,SUV,Mumbai,2022.0,0-20k,167.0,14.9,kmpl,3.5205203265693656
2022 Kia Seltos HTK Plus AT D,18789.15,2022.0,1493.0,Comprehensive,Automatic,13000.0,First Owner,Diesel,5.0,17.8 kmpl,SUV,Mumbai,2022.0,0-20k,113.0,17.8,kmpl,3.4849242879344553
2013 Mini Cooper D,16676.76,2013.0,1998.0,Third Party,Automatic,42000.0,First Owner,Diesel,5.0,23.8 kmpl,Hatchback,Mumbai,2013.0,20k-60k,112.0,23.8,kmpl,3.4760834692266913
2011 Land Rover Range Rover 3.6 TDV8 Vogue SE Diesel,31685.84,2011.0,2360.0,Comprehensive,Automatic,70000.0,Second Owner,Diesel,7.0,10.2 kmpl,SUV,Mumbai,2011.0,60k-100k,187.0,13.0,kmpl,3.5205203265693656
2015 Hyundai Santa Fe 4WD AT,15553.86,2015.0,2199.0,Third Party,Automatic,90000.0,First Owner,Diesel,7.0,13.01 kmpl,SUV,Mumbai,2015.0,60k-100k,187.0,13.01,kmpl,3.4707847958041165
2009 Mercedes-Benz E-Class 280 CDI,6114.81,2009.0,2360.0,Comprehensive,Automatic,100000.0,Second Owner,Diesel,5.0,11 kmpl,Sedan,Mumbai,2009.0,60k-100k,187.0,13.0,kmpl,3.389480790714058
2017 Hyundai Creta 1.6 VTVT AT SX Plus,11673.73,2017.0,1591.0,Third Party,Automatic,56000.0,Second Owner,Petrol,5.0,13 kmpl,SUV,Mumbai,2017.0,20k-60k,121.0,13.0,kmpl,3.4479064582359236
2013 Hyundai i20 Asta 1.2,4391.55,2013.0,1197.0,Comprehensive,Manual,61000.0,Second Owner,Petrol,5.0,18.5 kmpl,Hatchback,Mumbai,2013.0,60k-100k,82.0,18.5,kmpl,3.3554479842845875
2013 Audi A4 1.8 TFSI Premium Plus,11673.73,2013.0,1798.0,Comprehensive,Automatic,34700.0,Third Owner,Petrol,5.0,15.64 kmpl,Sedan,Mumbai,2013.0,20k-60k,167.0,15.64,kmpl,3.4479064582359236
2014 Audi A6 35 TDI Premium,17232.65,2014.0,1968.0,Comprehensive,Automatic,34500.0,Second Owner,Diesel,5.0,17.68 kmpl,Sedan,Mumbai,2014.0,20k-60k,174.0,17.68,kmpl,3.4785421431872057
2019 Kia Seltos HTX IVT G,15453.8,2019.0,1497.0,Comprehensive,Automatic,23000.0,First Owner,Petrol,5.0,16.8 kmpl,SUV,Mumbai,2019.0,20k-60k,113.0,16.8,kmpl,3.4702892256174156
2018 BMW 5 Series 520d Sport Line,31685.84,2018.0,1995.0,Comprehensive,Automatic,21000.0,First Owner,Diesel,5.0,22.48 kmpl,Sedan,Mumbai,2018.0,20k-60k,187.0,22.48,kmpl,3.5205203265693656
2015 Hyundai Grand i10 Sportz,4391.55,2015.0,1197.0,Comprehensive,Manual,45000.0,First Owner,Petrol,5.0,18.9 kmpl,Hatchback,Mumbai,2015.0,20k-60k,82.0,18.9,kmpl,3.3554479842845875
2017 Honda City SV MT,8060.43,2017.0,1497.0,Comprehensive,Manual,23641.0,First Owner,Petrol,5.0,17.4 kmpl,Sedan,Mumbai,2017.0,20k-60k,117.0,17.400000000000002,kmpl,3.4156755143508244
2017 Volkswagen Vento 1.6 Highline Plus,6948.65,2017.0,1598.0,Comprehensive,Manual,39000.0,First Owner,Petrol,5.0,16.09 kmpl,Sedan,Mumbai,2017.0,20k-60k,103.0,16.09,kmpl,3.401841642838838
2019 Renault Duster Petrol RXS,8727.5,2019.0,1498.0,Comprehensive,Manual,17000.0,First Owner,Petrol,5.0,14.99 kmpl,SUV,Mumbai,2019.0,0-20k,104.0,14.99,kmpl,3.422865024350895
2022 Maruti Ertiga ZXI Plus BSVI,13063.46,2022.0,1462.0,Comprehensive,Manual,13000.0,First Owner,Petrol,7.0,20.51 kmpl,MUV,Mumbai,2022.0,0-20k,101.0,20.51,kmpl,3.4570823631156795
2022 Tata Altroz XZ Plus Diesel BSVI,11006.66,2022.0,1497.0,Comprehensive,Manual,14000.0,First Owner,Diesel,5.0,23.64 kmpl,Hatchback,Mumbai,2022.0,0-20k,88.0,23.64,kmpl,3.4429957762494534
2016 Mercedes-Benz C-Class C 220 CDI Avantgarde,27238.71,2016.0,2143.0,Comprehensive,Automatic,56800.0,First Owner,Diesel,5.0,19.27 kmpl,Sedan,Mumbai,2016.0,20k-60k,170.0,19.27,kmpl,3.5107229735109327
2016 Maruti Celerio Green VXI,4436.02,2016.0,998.0,Third Party,Manual,67534.0,First Owner,CNG,5.0,31.79 kmpl,Hatchback,Mumbai,2016.0,60k-100k,58.0,26.0,kmpl,3.356528641034151
2018 Hyundai Creta 1.6 SX Automatic Diesel,14175.25,2018.0,1582.0,Comprehensive,Automatic,20000.0,Third Owner,Diesel,5.0,17.6 kmpl,SUV,Mumbai,2018.0,0-20k,126.0,17.6,kmpl,3.463575669614945
2018 Hyundai Creta 1.6 VTVT AT SX Plus,13063.46,2018.0,1591.0,Comprehensive,Automatic,58000.0,First Owner,Petrol,5.0,13 kmpl,SUV,Mumbai,2018.0,20k-60k,121.0,13.0,kmpl,3.4570823631156795
2014 Mercedes-Benz E-Class E250 CDI Avantgrade,19734.17,2014.0,2143.0,Comprehensive,Automatic,66000.0,Second Owner,Diesel,5.0,13 kmpl,Sedan,Mumbai,2014.0,60k-100k,187.0,13.0,kmpl,3.48848126157727
2013 Volkswagen Vento Diesel Highline,4947.44,2013.0,1598.0,Comprehensive,Manual,52001.0,First Owner,Diesel,5.0,20.54 kmpl,Sedan,Mumbai,2013.0,20k-60k,103.0,20.54,kmpl,3.3680481431964884
2014 Hyundai i10 Asta AT,4991.91,2014.0,1197.0,Comprehensive,Automatic,38000.0,Second Owner,Petrol,5.0,16.95 kmpl,Hatchback,Mumbai,2014.0,20k-60k,78.0,16.95,kmpl,3.368978106073164
2021 Skoda Kushaq 1.5 TSI Style DSG,19178.27,2021.0,1498.0,Comprehensive,Automatic,11000.0,First Owner,Petrol,5.0,18.86 kmpl,SUV,Mumbai,2021.0,0-20k,147.0,18.86,kmpl,3.486415748898009
2022 Mahindra Thar LX 4-Str Convert Top Diesel BSVI,17732.95,2022.0,2184.0,Third Party,Manual,11000.0,First Owner,Diesel,4.0,15.2 kmpl,SUV,Mumbai,2022.0,0-20k,130.0,15.2,kmpl,3.480670600868697
2019 Maruti Alto K10 VXI AGS Optional,4836.26,2019.0,998.0,Comprehensive,Automatic,31335.0,First Owner,Petrol,5.0,23.95 kmpl,Hatchback,Mumbai,2019.0,20k-60k,67.0,23.95,kmpl,3.3656760805101302
2014 Mercedes-Benz E-Class E 200 CGI,19734.17,2014.0,1991.0,Comprehensive,Automatic,38000.0,Second Owner,Petrol,5.0,12 kmpl,Sedan,Mumbai,2014.0,20k-60k,181.0,13.0,kmpl,3.48848126157727
2019 Maruti Swift Dzire ZXI 1.2 BS IV,7949.26,2019.0,1197.0,Comprehensive,Manual,44666.0,First Owner,Petrol,5.0,22 kmpl,Sedan,Mumbai,2019.0,20k-60k,81.0,22.0,kmpl,3.4144040759536947
2015 BMW 3 Series 320d Prestige,15453.8,2015.0,1995.0,Comprehensive,Automatic,68200.0,Second Owner,Diesel,5.0,18.88 kmpl,Sedan,Mumbai,2015.0,60k-100k,184.0,18.88,kmpl,3.4702892256174156
2017 BMW X5 xDrive 30d Design Pure Experience 5 Seater,31685.84,2017.0,2360.0,Comprehensive,Automatic,66508.0,Second Owner,Diesel,5.0,15.97 kmpl,SUV,Mumbai,2017.0,60k-100k,187.0,15.970000000000002,kmpl,3.5205203265693656
2021 Hyundai Grand i10 Nios Turbo Sportz,7215.48,2021.0,998.0,Third Party,Manual,29000.0,First Owner,Petrol,5.0,20.7 kmpl,Hatchback,Mumbai,2021.0,20k-60k,98.0,20.700000000000003,kmpl,3.405405737335427
2017 Land Rover Range Rover Evoque 2.0 TD4 HSE,31685.84,2017.0,1999.0,Third Party,Automatic,55830.0,First Owner,Diesel,5.0,15.68 kmpl,SUV,Mumbai,2017.0,20k-60k,177.0,15.68,kmpl,3.5205203265693656
2016 Maruti Ciaz VXi Plus,6559.53,2016.0,1373.0,Comprehensive,Manual,62000.0,First Owner,Petrol,5.0,20.73 kmpl,Sedan,Mumbai,2016.0,60k-100k,91.0,20.73,kmpl,3.396321276478827
2011 Mahindra Xylo E4,2723.87,2011.0,2360.0,Third Party,Manual,73000.0,Second Owner,Diesel,7.0,14 kmpl,MUV,Mumbai,2011.0,60k-100k,112.0,14.0,kmpl,3.300748616820772
2014 Audi A6 2.0 TDI Premium Plus,17232.65,2014.0,1968.0,Comprehensive,Automatic,70200.0,First Owner,Diesel,5.0,17.68 kmpl,Sedan,Mumbai,2014.0,60k-100k,174.0,17.68,kmpl,3.4785421431872057
2018 Tata Tiago Wizz 1.2 Revotron,4569.43,2018.0,1199.0,Third Party,Manual,65511.0,First Owner,Petrol,5.0,23.84 kmpl,Hatchback,Mumbai,2018.0,60k-100k,84.0,23.84,kmpl,3.3596900469744506
2022 Kia Carens Prestige Plus Turbo 2022-2023,18566.79,2022.0,1353.0,Third Party,Manual,11000.0,First Owner,Petrol,7.0,16.2 kmpl,MUV,Mumbai,2022.0,0-20k,138.0,16.2,kmpl,3.484054331015286
2015 Mercedes-Benz B Class B180 Sport,11006.66,2015.0,1595.0,Comprehensive,Automatic,67850.0,Third Owner,Petrol,5.0,14.8 kmpl,Hatchback,Mumbai,2015.0,60k-100k,120.0,14.8,kmpl,3.4429957762494534
2011 Mercedes-Benz S-Class S 500 L,18344.44,2011.0,2360.0,Comprehensive,Automatic,81770.0,Second Owner,Petrol,5.0,7.81 kmpl,Sedan,Mumbai,2011.0,60k-100k,187.0,13.0,kmpl,3.4831711227445514
2015 Maruti Swift Dzire VDI,6503.94,2015.0,1248.0,Comprehensive,Manual,75000.0,First Owner,Diesel,5.0,26.59 kmpl,Sedan,Mumbai,2015.0,60k-100k,74.0,26.0,kmpl,3.3954988102158645
2020 Ford Endeavour 2.2 Titanium AT 4X2 Sunroof,31685.84,2020.0,2198.0,Comprehensive,Automatic,88086.0,First Owner,Diesel,7.0,12.62 kmpl,SUV,Mumbai,2020.0,60k-100k,158.0,13.0,kmpl,3.5205203265693656
2018 Volvo S90 D4 Inscription BSIV,31685.84,2018.0,1969.0,Comprehensive,Automatic,45000.0,First Owner,Diesel,5.0,18 kmpl,Sedan,Mumbai,2018.0,20k-60k,187.0,18.0,kmpl,3.5205203265693656
2017 BMW 3 Series 320d Luxury Line,22791.57,2017.0,1995.0,Comprehensive,Automatic,52390.0,Second Owner,Diesel,5.0,22.69 kmpl,Sedan,Mumbai,2017.0,20k-60k,187.0,22.69,kmpl,3.498657683372446
2016 Mercedes-Benz GLA Class 200 CDI SPORT,17232.65,2016.0,2143.0,Comprehensive,Automatic,73700.0,Second Owner,Diesel,5.0,17.9 kmpl,SUV,Mumbai,2016.0,60k-100k,136.0,17.9,kmpl,3.4785421431872057
2018 Mercedes-Benz C-Class C 200 AVANTGARDE,31685.84,2018.0,1991.0,Comprehensive,Automatic,41000.0,Second Owner,Petrol,5.0,14.74 kmpl,Sedan,Mumbai,2018.0,20k-60k,181.0,14.74,kmpl,3.5205203265693656
2017 Ford Aspire 1.2 Ti-VCT Titanium,4947.44,2017.0,1196.0,Comprehensive,Manual,53091.0,First Owner,Petrol,5.0,18.16 kmpl,Sedan,Mumbai,2017.0,20k-60k,86.0,18.16,kmpl,3.3680481431964884
2018 Volvo XC 90 D5 Inscription BSIV,31685.84,2018.0,1969.0,Comprehensive,Automatic,70000.0,First Owner,Diesel,7.0,17.2 kmpl,SUV,Mumbai,2018.0,60k-100k,187.0,17.2,kmpl,3.5205203265693656
2012 Chevrolet Cruze LTZ,3613.3,2012.0,1991.0,Third Party,Manual,88000.0,Second Owner,Diesel,5.0,18.3 kmpl,Sedan,Mumbai,2012.0,60k-100k,147.0,18.3,kmpl,3.33394512586647
2010 Hyundai i20 1.4 CRDi Asta,2612.69,2010.0,1396.0,Third Party,Manual,110000.0,Third Owner,Diesel,5.0,23 kmpl,Hatchback,Mumbai,2010.0,100k+,88.77,23.0,kmpl,3.295638187334048
2017 Hyundai Creta 1.6 CRDi AT SX Plus,12785.52,2017.0,1582.0,Comprehensive,Automatic,81400.0,First Owner,Diesel,5.0,17.01 kmpl,SUV,Mumbai,2017.0,60k-100k,126.0,17.01,kmpl,3.455349097488398
2016 Jaguar XF 2.0 Petrol Portfolio,25826.74,2016.0,1997.0,Comprehensive,Automatic,67000.0,First Owner,Petrol,5.0,10.8 kmpl,Sedan,Mumbai,2016.0,60k-100k,187.0,13.0,kmpl,3.507179741852842
2012 Maruti Swift VDI,4391.55,2012.0,1248.0,Comprehensive,Manual,71000.0,First Owner,Diesel,5.0,22.9 kmpl,Hatchback,Mumbai,2012.0,60k-100k,74.0,22.9,kmpl,3.3554479842845875
2015 Mahindra Scorpio S10 8 Seater,10006.06,2015.0,2179.0,Comprehensive,Manual,85000.0,First Owner,Diesel,8.0,15.4 kmpl,SUV,Mumbai,2015.0,60k-100k,120.0,15.4,kmpl,3.4348765613991263
2018 Skoda Octavia 1.8 TSI AT L K,18611.26,2018.0,1798.0,Comprehensive,Automatic,24000.0,First Owner,Petrol,5.0,15.1 kmpl,Sedan,Mumbai,2018.0,20k-60k,178.0,15.1,kmpl,3.484229366328987
2018 Mercedes-Benz GLA Class 220 d 4MATIC,28684.03,2018.0,2143.0,Comprehensive,Automatic,52000.0,First Owner,Diesel,5.0,17.9 kmpl,SUV,Mumbai,2018.0,20k-60k,170.0,17.9,kmpl,3.5141168362527506
2014 Honda City i VTEC V,5792.39,2014.0,1497.0,Comprehensive,Manual,62002.0,First Owner,Petrol,5.0,17.4 kmpl,Sedan,Mumbai,2014.0,60k-100k,117.0,17.400000000000002,kmpl,3.3841148281457576
2019 Tata Hexa XTA,15798.45,2019.0,2179.0,Comprehensive,Automatic,82000.0,First Owner,Diesel,7.0,17.6 kmpl,MUV,Mumbai,2019.0,60k-100k,153.0,17.6,kmpl,3.4719793786588653
2017 Hyundai Verna 1.6 VTVT AT SX,7171.01,2017.0,1591.0,Comprehensive,Automatic,66552.0,First Owner,Petrol,5.0,17.01 kmpl,Sedan,Mumbai,2017.0,60k-100k,121.0,17.01,kmpl,3.4048234391401606
2016 Hyundai Verna 1.6 SX VTVT,7115.42,2016.0,1591.0,Comprehensive,Manual,49000.0,Second Owner,Petrol,5.0,17.01 kmpl,Sedan,Mumbai,2016.0,20k-60k,121.0,17.01,kmpl,3.404089071376426
2018 Hyundai Elantra 2.0 SX AT,13174.64,2018.0,1999.0,Comprehensive,Automatic,66000.0,First Owner,Petrol,5.0,14.62 kmpl,Sedan,Mumbai,2018.0,60k-100k,149.0,14.62,kmpl,3.457762670720742
2015 Audi A3 35 TDI Premium,15842.92,2015.0,1968.0,Comprehensive,Automatic,47700.0,First Owner,Diesel,5.0,20.38 kmpl,Sedan,Mumbai,2015.0,20k-60k,143.0,20.38,kmpl,3.4721940561360425
2021 Ford Endeavour Titanium Plus 4X4 AT,31685.84,2021.0,1996.0,Comprehensive,Automatic,42500.0,First Owner,Diesel,7.0,12.4 kmpl,SUV,Mumbai,2021.0,20k-60k,167.0,13.0,kmpl,3.5205203265693656
2017 Honda Amaze VX Petrol,6337.17,2017.0,1199.0,Comprehensive,Manual,39000.0,First Owner,Petrol,5.0,18.6 kmpl,Sedan,Mumbai,2017.0,20k-60k,88.0,18.6,kmpl,3.3929770139242046
2021 Toyota Innova Crysta 2.4 ZX 7 STR,30574.06,2021.0,2360.0,Comprehensive,Manual,27911.0,First Owner,Diesel,7.0,12 kmpl,MUV,Mumbai,2021.0,20k-60k,148.0,13.0,kmpl,3.5182417951537697
2016 Honda Brio S MT,3891.24,2016.0,1198.0,Comprehensive,Manual,49121.0,First Owner,Petrol,5.0,19.4 kmpl,Hatchback,Mumbai,2016.0,20k-60k,86.0,19.4,kmpl,3.342246062789089
2017 Maruti Ciaz ZDi Plus SHVS,7838.08,2017.0,1248.0,Comprehensive,Manual,58000.0,First Owner,Diesel,5.0,28.09 kmpl,Sedan,Mumbai,2017.0,20k-60k,88.0,26.0,kmpl,3.413109807409453
2013 Maruti Swift VDI,4836.26,2013.0,1248.0,Comprehensive,Manual,45000.0,First Owner,Diesel,5.0,22.9 kmpl,Hatchback,Mumbai,2013.0,20k-60k,74.0,22.9,kmpl,3.3656760805101302
2018 Toyota Innova Crysta 2.4 VX MT BSIV,21246.19,2018.0,2360.0,Comprehensive,Manual,68800.0,First Owner,Diesel,7.0,13.68 kmpl,MUV,Mumbai,2018.0,60k-100k,147.0,13.68,kmpl,3.493745795671652
2022 Honda City VX CVT,15553.86,2022.0,1498.0,Third Party,Automatic,22910.0,First Owner,Petrol,5.0,18.4 kmpl,Sedan,Mumbai,2022.0,20k-60k,119.0,18.4,kmpl,3.4707847958041165
2009 Mercedes-Benz C-Class 230 Avantgarde,5836.87,2009.0,1796.0,Comprehensive,Automatic,86500.0,Second Owner,Petrol,5.0,11.7 kmpl,Sedan,Mumbai,2009.0,60k-100k,178.0,13.0,kmpl,3.3848773063118682
2021 Maruti Eeco CNG 5 Seater AC,6948.65,2021.0,1196.0,Comprehensive,Manual,11000.0,First Owner,CNG,5.0,20.88 km/kg,MUV,Mumbai,2021.0,0-20k,61.0,20.88,km/kg,3.401841642838838
2015 Toyota Fortuner 4x2 AT,19845.34,2015.0,2360.0,Comprehensive,Automatic,120000.0,Second Owner,Diesel,7.0,12.55 kmpl,SUV,Mumbai,2015.0,100k+,168.0,13.0,kmpl,3.4888854951645287
2012 Honda Brio S Option AT,3502.12,2012.0,1198.0,Comprehensive,Automatic,60526.0,Second Owner,Petrol,5.0,16.5 kmpl,Hatchback,Mumbai,2012.0,60k-100k,86.0,16.5,kmpl,3.3303950048245206
2015 Hyundai i20 Magna 1.2,5792.39,2015.0,1197.0,Comprehensive,Manual,59000.0,First Owner,Petrol,5.0,18.6 kmpl,Hatchback,Mumbai,2015.0,20k-60k,81.0,18.6,kmpl,3.3841148281457576
2017 Mercedes-Benz GLS 350d 4MATIC,31685.84,2017.0,2360.0,Comprehensive,Automatic,77000.0,Second Owner,Diesel,7.0,11 kmpl,SUV,Mumbai,2017.0,60k-100k,187.0,13.0,kmpl,3.5205203265693656
2013 Mercedes-Benz C-Class C 200 CGI,8505.15,2013.0,1991.0,Comprehensive,Automatic,84806.0,Third Owner,Petrol,5.0,14.74 kmpl,Sedan,Mumbai,2013.0,60k-100k,184.0,14.74,kmpl,3.420548184561721
2019 Honda City i-DTEC V,10573.07,2019.0,1498.0,Comprehensive,Manual,42883.0,First Owner,Diesel,5.0,25.6 kmpl,Sedan,Mumbai,2019.0,20k-60k,97.0,25.6,kmpl,3.439597134143242
2016 Volkswagen Vento 1.6 Comfortline,6893.06,2016.0,1598.0,Comprehensive,Manual,56973.0,First Owner,Petrol,5.0,16.09 kmpl,Sedan,Mumbai,2016.0,20k-60k,103.0,16.09,kmpl,3.4010772770864963
2016 Volkswagen Vento 1.2 TSI Comfortline AT,6893.06,2016.0,1197.0,Comprehensive,Automatic,53960.0,First Owner,Petrol,5.0,18.19 kmpl,Sedan,Mumbai,2016.0,20k-60k,103.0,18.19,kmpl,3.4010772770864963
2013 Honda City 1.5 S AT,5014.15,2013.0,1497.0,Comprehensive,Automatic,65000.0,First Owner,Petrol,5.0,16.8 kmpl,Sedan,Mumbai,2013.0,60k-100k,116.0,16.8,kmpl,3.3694392666901463
2021 MG Hector Sharp DCT,19400.63,2021.0,1451.0,Third Party,Automatic,29900.0,First Owner,Petrol,5.0,13.96 kmpl,SUV,Mumbai,2021.0,20k-60k,141.0,13.96,kmpl,3.4872509393574376
2014 Volkswagen Polo 1.2 MPI Highline,5058.62,2014.0,1199.0,Comprehensive,Manual,57885.0,First Owner,Petrol,5.0,16.2 kmpl,Hatchback,Mumbai,2014.0,20k-60k,74.0,16.2,kmpl,3.370353662223006
2017 Mercedes-Benz E-Class E250 Edition E,26671.7,2017.0,2143.0,Comprehensive,Automatic,62000.0,First Owner,Diesel,5.0,15 kmpl,Sedan,Mumbai,2017.0,60k-100k,187.0,15.0,kmpl,3.509328677923818
